global_plotid,projectid,nftid,latitude,longitude,offsets,emitted,ingress,soi_text,uuid
13973,Avatime_phase1,4994,6.84853,0.48151,7.141428471,2.649254322,9.790682793,None,888252ad-8187-4900-8669-af5fbefa9bab
13974,Avatime_phase1,293,6.84943,0.48151,8.542938232,2.657551289,11.20048904,None,3b8e96e6-0e87-4187-8662-42ccda92d3bd
13975,Avatime_phase1,8395,6.85033,0.48151,8.429121971,2.838485956,11.26760769,None,8649905e-cd74-48fc-a89b-62ef73e76e4a
13976,Avatime_phase1,6732,6.85122,0.48151,7.559354305,2.824430943,10.38378525,None,705219ae-ae39-419b-a12a-3e865408c0ee
13977,Avatime_phase1,9727,6.85212,0.48151,6.333096027,2.291287899,8.624383926,None,aa1c17b5-55d5-4fbe-b45d-4d67f5c67afd
13978,Avatime_phase1,2266,6.85302,0.48151,6.416295052,2.287761927,8.70405674,None,6b90de22-3659-4a16-957a-31994a9d2b64
13979,Avatime_phase1,5479,6.85392,0.48151,7.450463295,2.694415808,10.14487934,None,d67945f6-da47-477e-8338-992f684fb53c
13980,Avatime_phase1,19217,6.85482,0.48151,6.292013168,2.387469053,8.67948246,None,fa38f992-c937-4f2a-9ec9-7d322428b5e4
13981,Avatime_phase1,7279,6.85572,0.48151,6.082233429,2.299911499,8.382144928,None,e1ad0221-22cd-4bf2-b2d1-5a371ba3cba6
13982,Avatime_phase1,13613,6.85661,0.48151,6.079052448,2.298410892,8.377463341,None,380551c0-882a-4e84-a888-c6415cba71f0
13983,Avatime_phase1,4474,6.85841,0.48151,6.080761433,2.299273014,8.380034447,None,831761a4-8ae2-48ac-bc8d-a4c492774b8e
13984,Avatime_phase1,17983,6.85931,0.48151,6.318900108,2.433824301,8.752724648,None,b607e3f3-b52b-4032-b523-6bb769b326f7
13985,Avatime_phase1,17480,6.86021,0.48151,6.435077667,2.631620646,9.066698074,None,2a7527ab-2e10-40d3-be4f-3be4e00cc367
13986,Avatime_phase1,5520,6.86111,0.48151,6.17903471,2.818847179,8.997881889,None,240fb97d-8069-4407-9d02-0321f493fcc2
13987,Avatime_phase1,8680,6.862,0.48151,6.164291382,2.614239693,8.778531075,None,c5db4a54-971d-4dbe-b275-514826837639
13988,Avatime_phase1,2767,6.8629,0.48151,6.082210541,2.309071779,8.391282082,None,81685ffd-6160-4352-9555-3996250eb137
13989,Avatime_phase1,9475,6.8638,0.48151,6.116165638,2.298520565,8.414686203,None,1912f60e-06f7-40fa-92a7-c1b332804692
13990,Avatime_phase1,109,6.8647,0.48151,6.588731766,2.302672386,8.891404152,None,85e041a3-fddb-4837-bcbf-ea454c633c4d
13991,Avatime_phase1,13273,6.8656,0.48151,6.388609886,2.306721449,8.695331573,None,fbfd6bff-ccbb-4d36-a0d4-a8d9f096c135
13992,Avatime_phase1,17972,6.8665,0.48151,6.095133781,2.301493883,8.396627426,None,465c0985-0d52-4288-9f83-45a5801b684b
13993,Avatime_phase1,14615,6.86739,0.48151,6.09369278,2.305119753,8.398812294,None,d001edfb-af55-4323-b7ad-4bfd846153ca
13994,Avatime_phase1,16608,6.86829,0.48151,6.449696541,2.472518206,8.922214508,None,7a93091c-5b5d-4d31-bcdf-7d097e2c6829
13995,Avatime_phase1,15445,6.86919,0.48151,6.928985596,2.713324547,9.642310143,None,8affbdef-c11b-441e-ac9c-3a7063be1b9f
13996,Avatime_phase1,19296,6.87009,0.48151,6.233576775,2.379417419,8.612994194,None,b9d6c4ad-03bc-476e-bfe5-4b0da82fe80d
13997,Avatime_phase1,465,6.87099,0.48151,6.350596428,2.452207565,8.802803993,None,1829310c-e0b7-44b1-9209-b98644ecc1b9
13998,Avatime_phase1,18101,6.87189,0.48151,8.333490372,3.442532301,11.77602291,None,c5c81822-3ede-46b8-8c92-6896b281fe44
13999,Avatime_phase1,13827,6.87278,0.48151,6.341784477,2.415472269,8.757256508,None,86121a5a-01e5-4bb2-9571-f980fe4d187e
14000,Avatime_phase1,3246,6.87907,0.48151,6.079108238,2.299274683,8.378382683,None,cb03b8e7-b1a1-46c9-b88e-14bf4bbdbe6a
14001,Avatime_phase1,8293,6.87997,0.48151,6.081701279,2.350731611,8.432433128,None,a1eb8039-9464-4c48-a132-9604bd4e507d
14002,Avatime_phase1,1539,6.88087,0.48151,6.143192291,2.532769442,8.675961494,None,48a59bbb-f651-46ab-a375-a606b5a288d5
14003,Avatime_phase1,17273,6.88177,0.48151,6.085236073,2.309222698,8.394458771,None,268538ca-482d-43a6-a52b-32c6592ae41b
14004,Avatime_phase1,11251,6.88266,0.48151,6.079091072,2.298454046,8.377545357,None,63dcdafd-90ad-46f4-9d74-80f29a539a75
14005,Avatime_phase1,219,6.88356,0.48151,6.091790199,2.298410416,8.390200615,None,05572b45-6ab1-4988-b335-af487064f023
14006,Avatime_phase1,7985,6.88446,0.48151,6.686107159,2.298566341,8.9846735,None,869c950e-3787-4d7c-a213-9e75478ab7d1
14007,Avatime_phase1,7557,6.88536,0.48151,10.389328,2.307732582,12.69706059,None,e0563dbb-b03f-4dd5-9260-ff66bfbeb33e
14008,Avatime_phase1,13460,6.88626,0.48151,6.665473461,2.306246281,8.971719742,None,78d08a07-e635-4bdb-ae47-2ce9afc7450c
14009,Avatime_phase1,13060,6.88716,0.48151,6.087961674,2.299610615,8.387572289,None,10e23ab3-c247-4f78-9cd2-c6558f1a1dd5
14010,Avatime_phase1,6513,6.88805,0.48151,6.15252018,2.419671059,8.572191238,None,05cbdec9-2465-4436-910f-2aec195baa84
14011,Avatime_phase1,14838,6.88895,0.48151,6.583406925,3.04402113,9.627428055,None,9da037d5-4f57-4d48-9cc5-f2d475233eaa
14012,Avatime_phase1,18529,6.88985,0.48151,8.371112823,3.739846468,12.11095905,None,7c11fe22-d7b0-46e4-8239-56cb4b36f54d
14013,Avatime_phase1,16954,6.89075,0.48151,9.37377739,3.564678907,12.93845654,None,d31741bf-76a1-4696-94fc-6f28e57d6c7c
14014,Avatime_phase1,10567,6.89165,0.48151,6.114872932,2.649660349,8.764533043,None,ca1ea315-1907-4501-a22f-29c3fc403269
14015,Avatime_phase1,991,6.89614,0.48151,6.079761982,2.299634457,8.379396439,None,4762d514-d6ca-40a2-a962-e4239214b7d0
14016,Avatime_phase1,9771,6.89704,0.48151,6.180918694,2.471462488,8.652380943,None,18205c63-a4da-4f43-89c5-bfef352dbdfa
14017,Avatime_phase1,15530,6.89794,0.48151,6.241483212,2.573439121,8.814922333,None,5a524b19-4b32-402d-85c9-e6ad09b5c8f0
14018,Avatime_phase1,15258,6.90153,0.48151,6.079787254,2.298410416,8.37819767,None,a83877cc-0b50-4279-9324-62598a76ab4c
14019,Avatime_phase1,17452,6.90243,0.48151,6.079586029,2.298415422,8.378001213,None,53bb76c8-3da8-4189-80fd-cf371e5dd817
14020,Avatime_phase1,13859,6.90333,0.48151,6.087637901,2.308656931,8.396294594,None,2f152222-7b12-4495-bd8f-15f04611e54e
14021,Avatime_phase1,9141,6.90422,0.48151,6.236160278,2.502146006,8.738306046,None,1ac635d8-efe2-498e-accd-55188df51fdc
14022,Avatime_phase1,9832,6.90512,0.48151,6.239749908,2.503868341,8.743618011,None,2d18f780-8cb2-4447-aaa6-bd6a63de1e5b
14023,Avatime_phase1,9569,6.90602,0.48151,6.080617905,2.300232172,8.380849838,None,4691c34c-67d7-4d06-ae46-1efa555a7fe1
14024,Avatime_phase1,16266,6.9168,0.48151,7.015937805,3.995948792,11.0118866,None,7288eddb-a04a-474f-9cad-6f391a69b78e
14025,Avatime_phase1,15383,6.9177,0.48151,9.151515961,4.640966892,13.79248238,None,fae8344e-5bf8-4071-913a-2812be57d02d
14026,Avatime_phase1,19512,6.9186,0.48151,10.0716114,3.031880856,13.10349274,None,64962c3a-19f6-4ba0-bca6-c03d3dfbf6c5
14027,Avatime_phase1,5649,6.9195,0.48151,7.115503311,2.511591911,9.627095222,None,b5aa6a27-78f9-45fa-9ce3-d2e0a1a2356e
14028,Avatime_phase1,15945,6.92489,0.48151,6.464916229,3.008308649,9.47322464,None,3e9c6215-4bc9-46d2-be90-325992c2398c
14029,Avatime_phase1,19504,6.92578,0.48151,6.172300339,2.349982023,8.5222826,None,a6c2c4ff-508e-47bf-9776-1810d83d252c
14030,Avatime_phase1,2048,6.92938,0.48151,6.834051132,2.883190393,9.717241287,None,dbe5bdee-7ebf-4ed4-9824-57e9ec290d43
14031,Avatime_phase1,4753,6.93117,0.48151,6.312351227,2.19942379,8.511775017,None,70b0fce1-997f-4296-89f5-f7c558b4b447
14032,Avatime_phase1,8828,6.94285,0.48151,6.083460331,2.074079037,8.157539368,None,3f1e9f94-f26a-4538-92dd-e1f3b3e0df6d
14033,Avatime_phase1,11391,6.94375,0.48151,9.87933445,2.367861509,12.2471962,None,da046d5d-e7aa-4b94-870a-64edd9d5320d
14034,Avatime_phase1,4212,6.94465,0.48151,8.723373413,2.600981951,11.32435513,None,801a87bb-60fd-4c67-8c6c-72bbc76a1903
14035,Avatime_phase1,16032,6.94555,0.48151,6.511647224,2.293620348,8.805267334,None,97e5cb1d-a83e-4c49-95dc-ab0c7690f14c
14036,Avatime_phase1,13648,6.95902,0.48151,6.123232841,2.383394957,8.506628036,None,522a451b-5b56-44c7-b1bd-b80332348f2b
14037,Avatime_phase1,9388,6.95992,0.48151,6.679331303,2.72500658,9.404337883,None,468e8690-639e-43a2-b1f7-6d4ae0f0c004
14038,Avatime_phase1,15994,6.96082,0.48151,6.512551785,2.579118252,9.091670036,None,f1eecf24-61c3-488f-b005-066db6632f91
14039,Avatime_phase1,6624,6.96172,0.48151,6.095368385,2.3124578,8.407826424,None,bb180699-0a2a-42d9-b76d-256e3d45cc69
14040,Avatime_phase1,11074,6.96261,0.48151,6.110149384,2.489982843,8.600131989,None,f15da25e-11fb-4011-9fa7-f7e9e3bebfb4
14041,Avatime_phase1,18248,6.77756,0.48242,6.580626488,3.71416831,10.29479504,None,74e21a57-6ab8-4198-a72d-a816cefdd09e
14042,Avatime_phase1,7138,6.78565,0.48242,7.529799938,1.240846157,8.770646095,None,9410d933-7852-47fc-bc94-42c4bc0d1c10
14043,Avatime_phase1,13962,6.78655,0.48242,7.980485916,2.183482409,10.16396809,None,7c8b2950-ff58-42c5-8d9b-6d62bd3adf86
14044,Avatime_phase1,17840,6.78744,0.48242,6.144249916,2.304332972,8.448582649,None,7bc630ea-3236-4dfb-b0c3-27919f9e4b8b
14045,Avatime_phase1,6615,6.78834,0.48242,6.270340919,2.344542742,8.614883423,None,7d343f2f-a69d-4547-8416-b4de0fd9d447
14046,Avatime_phase1,1829,6.78924,0.48242,6.223809242,2.3209095,8.544718742,None,214f4478-177d-4223-b062-4946b0043e4c
14047,Avatime_phase1,5037,6.79014,0.48242,7.31956768,2.293070555,9.612638474,None,3c1bedc7-d946-4fcd-9737-a7ed57d03a56
14048,Avatime_phase1,7070,6.79104,0.48242,10.38119507,2.297927618,12.67912292,None,a4e43aa9-7cbe-4d7a-9af5-5c1b23c63bdb
14049,Avatime_phase1,3503,6.79194,0.48242,7.872751236,2.296707869,10.16945934,None,3cad0139-7fec-4742-8e3e-a32cc581dfb8
14050,Avatime_phase1,4769,6.79283,0.48242,6.130233765,2.297918081,8.428152084,None,d3f41d6f-be8b-4301-b87a-6f305f7935f4
14051,Avatime_phase1,14230,6.79822,0.48242,6.085449219,2.2958498,8.381299019,None,0cc8ebf5-488a-4664-ac23-dbc38d92ff85
14052,Avatime_phase1,3504,6.79912,0.48242,6.643432617,2.188075066,8.831507683,None,ba45c43c-ed44-4878-98e0-813e8ab34299
14053,Avatime_phase1,15620,6.80002,0.48242,6.470925331,2.248639822,8.719565392,None,8b2c0556-41ec-480e-a7c6-19b2944c9522
14054,Avatime_phase1,19610,6.80092,0.48242,6.600101948,2.29386282,8.893964767,None,bb6e3c45-e040-4823-a1ed-167e8f217769
14055,Avatime_phase1,13428,6.80182,0.48242,7.014908791,2.234148741,9.24905777,None,f06a0afa-7645-4bbd-af6c-408c30c8eca2
14056,Avatime_phase1,18988,6.80271,0.48242,6.220235348,2.209514141,8.429749489,None,830de532-b2cb-4420-91de-a81f10aa7332
14057,Avatime_phase1,13486,6.80451,0.48242,6.090382576,2.30010438,8.390486717,None,70272e0b-7af9-4ab8-ba42-39944cffa3ad
14058,Avatime_phase1,13520,6.80541,0.48242,6.113666534,2.320439577,8.434105873,None,99b1b7c5-0ff3-4145-b860-2dca0efffbd7
14059,Avatime_phase1,17431,6.81349,0.48242,7.122459412,2.010298729,9.132758141,None,17b1ab4c-4883-4dad-8195-a536192097e9
14060,Avatime_phase1,16482,6.81439,0.48242,10.63259602,2.937192917,13.56978893,None,f828ca6a-623b-4e79-b0a0-b25b0159c950
14061,Avatime_phase1,5014,6.81529,0.48242,6.998448372,2.398588181,9.397036552,None,e3551867-d695-42ee-a843-8046210b7f85
14062,Avatime_phase1,10084,6.81709,0.48242,6.400756836,2.22634387,8.627100945,None,9d30f95f-aa2e-4219-9a2d-7e1bbd0e801a
14063,Avatime_phase1,10044,6.81799,0.48242,6.818212509,2.282321692,9.100534439,None,ea6d2434-c542-4894-b851-93cd8a5162ca
14064,Avatime_phase1,1414,6.81888,0.48242,7.986613274,2.65240097,10.63901424,None,cf737805-2942-408a-8c3f-27c14bbbcdca
14065,Avatime_phase1,1254,6.81978,0.48242,8.13945961,2.649416924,10.78887653,None,30fee2ce-c54f-45c8-9bf0-b7267a274304
14066,Avatime_phase1,14313,6.82068,0.48242,10.18332481,2.442571163,12.6258955,None,a7ad29ed-0a86-4a01-95b1-8b6a6135ef8c
14067,Avatime_phase1,19771,6.82158,0.48242,9.904525757,2.614490032,12.51901627,None,dcaf2a6e-555a-4f8c-9cac-95ab132f01ca
14068,Avatime_phase1,12110,6.82248,0.48242,6.831485748,2.641745329,9.473231316,None,75b9bbef-486a-4b6d-a879-e92466256878
14069,Avatime_phase1,14287,6.82338,0.48242,6.197136879,2.373493433,8.570630074,None,d5cae14d-5b21-43bb-8543-9ff7865c4643
14070,Avatime_phase1,17017,6.82427,0.48242,7.879937172,2.216632843,10.09657001,None,26ebc416-cc58-4865-b562-979c63e3b23f
14071,Avatime_phase1,3517,6.82517,0.48242,9.218338966,1.97127533,11.1896143,None,d00310d7-15ab-496e-b070-b119fc2d30ec
14072,Avatime_phase1,4067,6.82607,0.48242,8.170947075,1.924866676,10.09581375,None,44b69788-5c01-4d14-9c02-b1bfcc88a114
14073,Avatime_phase1,14505,6.83685,0.48242,6.296533585,2.151684761,8.448218346,None,274201b7-9657-46a2-9cdc-7924b9db625d
14074,Avatime_phase1,8308,6.83775,0.48242,11.2966156,2.279839993,13.57645607,None,8d8918b5-a7e4-46d5-bad7-0bb83b219e01
14075,Avatime_phase1,8649,6.83865,0.48242,10.43227386,2.288395405,12.72066879,None,9837cc26-fb8d-4a21-a1e0-5f72a2af81e1
14076,Avatime_phase1,17589,6.84134,0.48242,6.097153664,2.511799812,8.608953476,None,4f51ec21-27af-4c73-90be-98fcf0fea5dd
14077,Avatime_phase1,4290,6.84224,0.48242,6.706928253,3.987423658,10.69435215,None,3e51900e-116c-44e8-9993-0dec0f1ab9bb
14078,Avatime_phase1,1869,6.84314,0.48242,7.584591389,3.510681629,11.09527302,None,3c21ddf8-d369-47e3-9fe0-63e4356f27c7
14079,Avatime_phase1,13247,6.84404,0.48242,6.48088932,2.83170104,9.312590599,None,0cbed919-a54d-40b4-b397-659cb6e00aea
14080,Avatime_phase1,651,6.84494,0.48242,8.83272171,3.518979311,12.35170078,None,3eda7052-2597-4c89-918e-9e4ffeb16b5d
14081,Avatime_phase1,14611,6.84583,0.48242,7.408707619,2.674196959,10.08290482,None,fd484a14-efc6-40df-b82d-c42c285e878c
14082,Avatime_phase1,7720,6.84673,0.48242,6.928451538,2.459722757,9.388174057,None,8263e6e2-858a-4f92-b93f-bd8514baaf10
14083,Avatime_phase1,16833,6.84763,0.48242,6.13929987,2.359796047,8.499095917,None,c4d19a27-41d7-4da3-9f57-d0bb90711381
14084,Avatime_phase1,6432,6.84853,0.48242,6.730232239,3.144160032,9.874392509,None,30d9d8fc-eb85-4fab-81a9-38471aeefa3a
14085,Avatime_phase1,5660,6.84943,0.48242,8.640692711,2.789503098,11.43019581,None,02a784dd-ad00-4833-8ae5-7d5a60afba59
14086,Avatime_phase1,14780,6.85033,0.48242,8.768909454,1.785439253,10.55434895,None,cfa4d64d-bfe1-4237-ad4e-a6f7491fcfef
14087,Avatime_phase1,664,6.85122,0.48242,8.226370811,2.183925629,10.41029644,None,3c7ae818-a665-4e89-9578-3c1759fb94c1
14088,Avatime_phase1,17108,6.85212,0.48242,6.146396637,2.222486734,8.368883133,None,e9efba81-b00b-426a-95e6-c73fd8df0e0a
14089,Avatime_phase1,8897,6.85482,0.48242,6.388451576,2.442690611,8.831142426,None,b4564b96-f35d-47bf-ad76-f119bf1dfc0f
14090,Avatime_phase1,3400,6.85572,0.48242,6.125198364,2.321495056,8.44669342,None,dad25db5-64a4-4f78-8b1c-6366d2bce94f
14091,Avatime_phase1,13204,6.85661,0.48242,6.079119682,2.298445702,8.377565384,None,e1c7032a-5c05-4dd5-bcef-b4c42e732250
14092,Avatime_phase1,7119,6.85841,0.48242,6.07947588,2.298609257,8.378085136,None,f4520c42-c351-4a03-933a-3c42edc23d46
14093,Avatime_phase1,8231,6.85931,0.48242,6.132425308,2.332178354,8.464603424,None,aa0dacd1-610b-44bc-9a7f-9d05077241a3
14094,Avatime_phase1,1526,6.86021,0.48242,6.10498333,2.40118289,8.506166458,None,289d4d3d-038b-4503-ba3d-e390912ef5a8
14095,Avatime_phase1,18251,6.86111,0.48242,6.113233566,2.496699572,8.609932899,None,beff6067-fdcf-4a4d-a493-88c70d6c2f71
14096,Avatime_phase1,11521,6.862,0.48242,6.129779816,2.463005781,8.592785835,None,06a85fc8-ce15-4883-8871-9e11d61e3b83
14097,Avatime_phase1,1227,6.8629,0.48242,6.081000805,2.304616451,8.385617256,None,7834efea-45d2-49e3-bef8-3807cca00e5b
14098,Avatime_phase1,19860,6.8638,0.48242,6.099384308,2.298417091,8.397801399,None,16fd8244-af55-42f8-bd82-40b96672abaf
14099,Avatime_phase1,16945,6.8647,0.48242,6.319451332,2.299113274,8.618564606,None,1e1742e4-3b9f-4a2a-bc17-944ec5347261
14100,Avatime_phase1,13013,6.8656,0.48242,6.247525215,2.32022357,8.567749023,None,c4a0c31f-c6c1-409b-bf16-e43892d3efeb
14101,Avatime_phase1,3867,6.8665,0.48242,6.244998932,2.369343519,8.61434269,None,6a485a43-7461-4033-a75c-60d973734b38
14102,Avatime_phase1,11195,6.86739,0.48242,6.314102173,2.388105631,8.702207565,None,ad6c89d1-ceb8-4c2c-b058-275297448f33
14103,Avatime_phase1,2746,6.86829,0.48242,6.883906364,2.644301653,9.528207779,None,89e7c652-003e-434e-a7ff-2ff6ecb6e3be
14104,Avatime_phase1,19556,6.86919,0.48242,7.290460587,2.86436367,10.15482426,None,640f8bc8-da71-4449-ad95-aede9fbf726f
14105,Avatime_phase1,9966,6.87009,0.48242,6.238888741,2.382958651,8.621847153,None,30ffb0ee-b02e-466e-a2cd-b10163b356ee
14106,Avatime_phase1,8005,6.87099,0.48242,6.154104233,2.333891869,8.487996101,None,afb83f79-e5bb-4b1b-be2d-0ad4d5259cb4
14107,Avatime_phase1,15341,6.87189,0.48242,7.223396301,2.792155981,10.01555252,None,e79d464c-e7f0-41d3-8b5a-73f57827aa75
14108,Avatime_phase1,9526,6.87278,0.48242,6.276927948,2.378405809,8.655333519,None,a8a476ef-cdc3-4940-9f39-f88e6ee732ff
14109,Avatime_phase1,16159,6.87368,0.48242,6.0812006,2.299644232,8.38084507,None,851ef52e-ac5d-4d63-96d4-76f07f452fd4
14110,Avatime_phase1,4415,6.87907,0.48242,6.079054832,2.298418999,8.377473831,None,a9165135-4ed0-4d87-9aca-b0e536261ec3
14111,Avatime_phase1,6595,6.87997,0.48242,6.079284668,2.299044847,8.378329277,None,5f930996-0041-4379-9440-33d10fbf9ade
14112,Avatime_phase1,3648,6.88087,0.48242,6.080742836,2.301594734,8.38233757,None,dd371f6d-5743-424e-b04e-294d7028864a
14113,Avatime_phase1,11153,6.88177,0.48242,6.079167843,2.29857111,8.377738953,None,9517682a-f0cb-4d9a-a8a6-e4cb18100d74
14114,Avatime_phase1,6935,6.88356,0.48242,6.088747025,2.298410416,8.38715744,None,8d241c83-fdd2-4534-9f09-0a315710df11
14115,Avatime_phase1,3800,6.88446,0.48242,6.949907303,2.303691864,9.253599167,None,15520acb-ba61-4441-9a3e-fc3d825c89a2
14116,Avatime_phase1,18570,6.88536,0.48242,14.36949825,2.632323265,17.00182152,None,6bc8167b-0475-400e-bc8b-44d1c0dffeca
14117,Avatime_phase1,15438,6.88626,0.48242,7.82298851,2.674020767,10.49700928,None,6dcc45ed-4cd0-48db-b9dc-60b945f4c45c
14118,Avatime_phase1,19555,6.88716,0.48242,6.218761444,2.362069368,8.580830574,None,eaf13a88-9d13-4917-82eb-35798e9248e9
14119,Avatime_phase1,9350,6.88805,0.48242,6.083648682,2.304003716,8.387652397,None,a0de0532-9c8a-425f-b89e-5e1f11952110
14120,Avatime_phase1,10186,6.88895,0.48242,6.123637676,2.344539165,8.468176842,None,682a3f97-898e-43d1-b465-dac158b891d4
14121,Avatime_phase1,8144,6.88985,0.48242,7.274341583,3.016953468,10.29129505,None,9842ff69-70b7-4764-8d3c-27660d36f329
14122,Avatime_phase1,18710,6.89075,0.48242,9.044852257,3.646985292,12.69183731,None,375cfe9c-b06e-4b19-aba9-21c4f4b93191
14123,Avatime_phase1,3706,6.89165,0.48242,6.309218407,2.613791704,8.923009872,None,5e3dc2b3-55fc-444d-bf4e-6442d0faf04a
14124,Avatime_phase1,18692,6.89434,0.48242,6.080281258,2.309018373,8.389299393,None,f10b5679-204d-4d7f-bde9-a1db8697bcce
14125,Avatime_phase1,14876,6.90153,0.48242,6.270451546,2.298410416,8.568861961,None,65004f2f-60ed-42d3-ab17-7cf538479c6b
14126,Avatime_phase1,1191,6.90243,0.48242,6.218078136,2.298548222,8.516626358,None,ce5eff5f-e4d4-4a19-bcae-88e72e75d097
14127,Avatime_phase1,3841,6.90333,0.48242,6.201901436,2.394200563,8.596101761,None,8a9f03f1-28ff-496a-a22b-7bf571b25c0c
14128,Avatime_phase1,6856,6.90422,0.48242,6.990125656,3.051300049,10.0414257,None,40deeb6e-c240-47fc-b3ea-ffce33cdf9fe
14129,Avatime_phase1,10740,6.90512,0.48242,6.717535973,2.828553438,9.546089172,None,0c7bd013-498f-4846-b5a0-bcfa249bedbf
14130,Avatime_phase1,12392,6.90602,0.48242,6.087355614,2.305841446,8.39319706,None,2904482d-0da1-480d-bec6-f86c421d0cae
14131,Avatime_phase1,5476,6.9177,0.48242,10.91335011,7.413456917,18.32680702,None,ad792aa3-64c4-4d14-8cfd-b162822accf4
14132,Avatime_phase1,9456,6.9186,0.48242,10.00168037,2.816577673,12.81825829,None,ac4ea2bd-4f88-48cc-93b9-568cb903a397
14133,Avatime_phase1,6796,6.9195,0.48242,6.530303955,2.318260193,8.848564148,None,eaeea3bb-f73c-4a36-b56b-6284f08656c1
14134,Avatime_phase1,2851,6.92399,0.48242,6.152026653,3.946921825,10.09894848,None,4f40faef-0ba7-4534-b175-4d982259b472
14135,Avatime_phase1,9660,6.92489,0.48242,7.854536057,5.538495064,13.39303112,None,aa4efc4f-488b-4d25-a7a8-fe5474fdea98
14136,Avatime_phase1,9697,6.92578,0.48242,7.464066029,2.818784237,10.28285027,None,c341c309-97d8-4799-b190-b188ef27c62f
14137,Avatime_phase1,15139,6.92668,0.48242,6.660221577,2.53747797,9.197699547,None,932b9f63-ad45-4bb8-87cc-ddb7a780eed0
14138,Avatime_phase1,11828,6.94285,0.48242,7.037007809,2.387919903,9.424927711,None,64e215ce-2900-4477-8cc6-b7bf44764f84
14139,Avatime_phase1,5988,6.94375,0.48242,8.196525574,2.780432701,10.97695827,None,7bbd2b25-52b3-4916-9b61-8b5b5cb058d5
14140,Avatime_phase1,17974,6.94465,0.48242,9.805510521,3.133238077,12.93874836,None,62b493e5-6a24-4f4f-aab9-d68d135b228c
14141,Avatime_phase1,610,6.94555,0.48242,8.38879776,2.67647481,11.06527233,None,366f2519-0d49-432b-8136-0e19700e3fd5
14142,Avatime_phase1,1055,6.95992,0.48242,6.084434032,2.756063938,8.840497971,None,2b9ac504-ef8a-4164-867a-f0375f782ad4
14143,Avatime_phase1,14135,6.96082,0.48242,6.149725437,2.357762814,8.507488251,None,08f3bfd8-c9b4-4a71-a661-4aa8b13e5786
14144,Avatime_phase1,18257,6.96172,0.48242,6.084094048,2.314341307,8.398435593,None,f2713bcd-08c0-43cc-a48e-83c3a206cb75
14145,Avatime_phase1,2874,6.96261,0.48242,6.232299805,3.067516327,9.299816132,None,c63d707b-fe4f-4eb3-ba9f-88cdee38f863
14146,Avatime_phase1,8372,6.77756,0.48332,7.891162872,4.96432972,12.85549259,None,8c529ad5-d3e6-4ce4-842f-cd7862201eff
14147,Avatime_phase1,15184,6.77846,0.48332,7.365323067,3.773105383,11.13842869,None,cb4cab23-fe6a-4280-bed1-8c524eeb3fdf
14148,Avatime_phase1,6334,6.77936,0.48332,6.669334412,2.975643158,9.64497757,None,e29731f5-9217-49d4-8dd2-b3c9b47ce99e
14149,Avatime_phase1,18236,6.78116,0.48332,8.673897743,3.923249006,12.59714699,None,70646911-9633-4c94-9ae7-c74652035bc4
14150,Avatime_phase1,8884,6.78205,0.48332,9.608388901,3.712466717,13.32085514,None,52c668ee-b664-44a8-964c-72628839fd37
14151,Avatime_phase1,16250,6.78295,0.48332,6.649541855,2.069778204,8.719320297,None,008dd351-6bd9-4e2c-9658-d0a0ca3c7583
14152,Avatime_phase1,15654,6.78744,0.48332,6.138645172,2.484489441,8.623134613,None,505d6265-b726-48fe-ac87-1dd82e12ae26
14153,Avatime_phase1,1503,6.78834,0.48332,7.469903946,2.398048401,9.867952347,None,68fe4a1e-03bc-43d6-ad32-f3e8054a6879
14154,Avatime_phase1,17507,6.78924,0.48332,7.04431057,2.305601358,9.34991169,None,578f0c7b-d1a7-4acc-b646-e6e6b8a2704b
14155,Avatime_phase1,18267,6.79014,0.48332,6.122390747,2.297563791,8.4199543,None,42094531-49de-4b02-bcda-300bd076f232
